time,value
2026-06-17T19:21:56.653361577Z,47
2026-06-17T19:22:00.65200445Z,48
2026-06-17T19:22:02.659839314Z,47
2026-06-17T19:22:04.653218234Z,49
2026-06-17T19:22:06.779066051Z,48
2026-06-17T19:22:08.653908854Z,49
2026-06-17T19:22:10.656359333Z,47
2026-06-17T19:22:12.661886585Z,48
2026-06-17T19:22:14.652971953Z,47
2026-06-17T19:22:16.653542152Z,48
2026-06-17T19:22:18.653687407Z,47
2026-06-17T19:22:20.654571414Z,49
2026-06-17T19:22:22.653726629Z,50
2026-06-17T19:22:24.654312214Z,48
2026-06-17T19:22:28.717935135Z,49
2026-06-17T19:22:30.718962977Z,48
2026-06-17T19:22:32.71903795Z,49
2026-06-17T19:22:34.716456131Z,48
2026-06-17T19:22:36.656838669Z,51
2026-06-17T19:22:38.652871155Z,48
2026-06-17T19:22:48.659023661Z,49
2026-06-17T19:22:50.653094154Z,50
2026-06-17T19:22:54.294962309Z,49
2026-06-17T19:22:54.655112917Z,48
2026-06-17T19:22:56.655827585Z,49
2026-06-17T19:22:58.654981966Z,47
2026-06-17T19:23:02.653282577Z,48
2026-06-17T19:23:08.654054463Z,49
2026-06-17T19:23:10.654324513Z,51
2026-06-17T19:23:12.653793995Z,50
2026-06-17T19:23:14.660761888Z,49
2026-06-17T19:23:16.660701023Z,51
2026-06-17T19:23:18.659262771Z,49
2026-06-17T19:23:20.653647753Z,48
2026-06-17T19:23:22.655259673Z,50
2026-06-17T19:23:24.655106384Z,49
2026-06-17T19:23:26.653232105Z,51
2026-06-17T19:23:28.65823051Z,49
2026-06-17T19:23:32.653376897Z,48
2026-06-17T19:23:38.294240696Z,47
2026-06-17T19:23:38.656373852Z,48
2026-06-17T19:23:40.65568083Z,49
2026-06-17T19:23:42.658347129Z,48
2026-06-17T19:23:44.660708174Z,49
2026-06-17T19:23:52.676987929Z,50
2026-06-17T19:23:56.655144815Z,47
2026-06-17T19:23:58.658187654Z,48
2026-06-17T19:24:02.655741123Z,49
2026-06-17T19:24:06.653371056Z,48
2026-06-17T19:24:08.658962928Z,47
2026-06-17T19:24:12.298114793Z,49
2026-06-17T19:24:12.659765294Z,50
2026-06-17T19:24:14.654371279Z,53
2026-06-17T19:24:16.652215904Z,48
2026-06-17T19:24:18.717093829Z,49
2026-06-17T19:24:24.65927761Z,50
2026-06-17T19:24:32.777530929Z,51
2026-06-17T19:24:34.661007889Z,49
2026-06-17T19:24:44.6572317Z,48
2026-06-17T19:24:46.660577154Z,50
2026-06-17T19:24:50.711126939Z,49
2026-06-17T19:25:04.655498806Z,50
2026-06-17T19:25:06.652974648Z,49
2026-06-17T19:25:10.653285783Z,48
2026-06-17T19:25:12.658757192Z,49
2026-06-17T19:25:16.662442377Z,48
2026-06-17T19:25:18.655356179Z,50
2026-06-17T19:25:20.777264322Z,49
2026-06-17T19:25:22.926830088Z,50
2026-06-17T19:25:25.122231937Z,48
2026-06-17T19:25:27.228264488Z,49
2026-06-17T19:25:33.018942309Z,50
2026-06-17T19:25:34.832838064Z,52
2026-06-17T19:25:36.817271274Z,51
2026-06-17T19:25:38.837513539Z,50
2026-06-17T19:25:40.778404078Z,51
2026-06-17T19:25:42.834161589Z,49
2026-06-17T19:25:44.731283741Z,50
2026-06-17T19:25:46.731603413Z,51
2026-06-17T19:25:48.721134514Z,54
2026-06-17T19:25:50.653516677Z,52
2026-06-17T19:25:52.659982588Z,50
2026-06-17T19:25:56.656713733Z,49
2026-06-17T19:25:58.655544895Z,50
2026-06-17T19:26:00.656592031Z,48
2026-06-17T19:26:02.65623119Z,50
2026-06-17T19:26:04.653841299Z,49
2026-06-17T19:26:08.655035852Z,50
2026-06-17T19:26:10.65384963Z,49
2026-06-17T19:26:12.655508678Z,51
2026-06-17T19:26:14.693117878Z,49
2026-06-17T19:26:18.660840397Z,51
2026-06-17T19:26:20.654296072Z,50
2026-06-17T19:26:22.653386481Z,48
2026-06-17T19:26:24.785657731Z,51
2026-06-17T19:26:26.914782349Z,49
2026-06-17T19:26:28.786539564Z,50
2026-06-17T19:26:30.778676312Z,51
2026-06-17T19:26:32.653557065Z,48
2026-06-17T19:26:34.677906041Z,50
2026-06-17T19:26:36.660661523Z,49
2026-06-17T19:26:40.65523568Z,52
2026-06-17T19:26:42.655866629Z,49
2026-06-17T19:26:46.654610206Z,50
2026-06-17T19:26:48.66306452Z,49
2026-06-17T19:26:50.665368478Z,48
2026-06-17T19:26:52.668855132Z,49
2026-06-17T19:26:54.659136622Z,48
2026-06-17T19:26:56.71382182Z,49
2026-06-17T19:26:58.712549273Z,50
2026-06-17T19:27:00.715681516Z,49
2026-06-17T19:27:02.714915606Z,50
2026-06-17T19:27:06.79178906Z,51
2026-06-17T19:27:10.915171497Z,50
2026-06-17T19:27:13.015587132Z,49
2026-06-17T19:27:14.918231955Z,48
2026-06-17T19:27:16.837883456Z,51
2026-06-17T19:27:18.814578634Z,49
2026-06-17T19:27:20.812803043Z,51
2026-06-17T19:27:22.739446406Z,48
2026-06-17T19:27:26.778304162Z,51
2026-06-17T19:27:28.784888008Z,50
2026-06-17T19:27:32.783256924Z,49
2026-06-17T19:27:36.720619911Z,50
2026-06-17T19:27:38.881881131Z,48
2026-06-17T19:27:40.827372427Z,51
2026-06-17T19:27:42.823047585Z,48
2026-06-17T19:27:44.827558826Z,49
2026-06-17T19:27:46.87762992Z,48
2026-06-17T19:27:48.817591788Z,50
2026-06-17T19:27:50.822685053Z,48
2026-06-17T19:27:52.729559981Z,49
2026-06-17T19:27:54.662530246Z,50
2026-06-17T19:27:57.112505137Z,49
2026-06-17T19:28:06.828332224Z,50
2026-06-17T19:28:08.729820434Z,49
2026-06-17T19:28:10.727623046Z,48
2026-06-17T19:28:12.671632166Z,50
2026-06-17T19:28:14.780162179Z,48
2026-06-17T19:28:16.7219422Z,49
2026-06-17T19:28:22.665957749Z,50
2026-06-17T19:28:32.306610811Z,51
2026-06-17T19:28:32.654924086Z,50
2026-06-17T19:28:34.658639503Z,48
2026-06-17T19:28:36.662254761Z,50
2026-06-17T19:28:38.654726583Z,48
2026-06-17T19:28:44.661465368Z,49
2026-06-17T19:28:46.656481081Z,48
2026-06-17T19:28:48.74107368Z,49
2026-06-17T19:28:50.837453473Z,50
2026-06-17T19:28:52.658232408Z,51
2026-06-17T19:28:54.778019091Z,49
2026-06-17T19:28:56.719475995Z,51
2026-06-17T19:29:02.657853142Z,50
2026-06-17T19:29:06.664660454Z,52
2026-06-17T19:29:08.661122793Z,49
2026-06-17T19:29:12.655552236Z,50
2026-06-17T19:29:14.654271385Z,48
2026-06-17T19:29:16.654033977Z,49
2026-06-17T19:29:22.659003725Z,48
2026-06-17T19:29:24.655288308Z,50
2026-06-17T19:29:26.654219537Z,49
2026-06-17T19:29:28.655003276Z,51
2026-06-17T19:29:30.665811114Z,49
2026-06-17T19:29:32.714957889Z,51
2026-06-17T19:29:34.720382346Z,49
2026-06-17T19:29:36.723330686Z,48
2026-06-17T19:29:38.725185811Z,50
2026-06-17T19:29:40.717660711Z,48
2026-06-17T19:29:42.727359988Z,50
2026-06-17T19:29:44.783682643Z,47
2026-06-17T19:29:46.81462587Z,49
2026-06-17T19:29:52.716545984Z,50
2026-06-17T19:29:54.661818471Z,49
2026-06-17T19:30:06.663154914Z,51
2026-06-17T19:30:08.654132586Z,48
2026-06-17T19:30:10.658911858Z,51
2026-06-17T19:30:12.671898663Z,49
2026-06-17T19:30:18.658297775Z,50
2026-06-17T19:30:22.653853548Z,49
2026-06-17T19:30:24.658077458Z,50
2026-06-17T19:30:26.659284971Z,49
2026-06-17T19:30:32.654237764Z,50
2026-06-17T19:30:34.660203218Z,52
2026-06-17T19:30:36.655259127Z,49
2026-06-17T19:30:38.657905142Z,51
2026-06-17T19:30:40.655964834Z,49
2026-06-17T19:30:48.384260889Z,50
2026-06-17T19:30:48.722261934Z,49
2026-06-17T19:30:50.725729267Z,51
2026-06-17T19:30:52.786349412Z,50
2026-06-17T19:30:54.656221403Z,49
2026-06-17T19:30:58.654286075Z,51
2026-06-17T19:31:00.65879667Z,50
2026-06-17T19:31:04.657857806Z,47
2026-06-17T19:31:06.65690418Z,49
2026-06-17T19:31:16.655095761Z,48
2026-06-17T19:31:18.653594886Z,50
2026-06-17T19:31:22.656196895Z,51
2026-06-17T19:31:28.659024695Z,49
2026-06-17T19:31:36.313513358Z,52
2026-06-17T19:31:38.661527029Z,48
2026-06-17T19:31:40.656725518Z,49
2026-06-17T19:31:46.655392564Z,51
2026-06-17T19:31:48.656387983Z,52
2026-06-17T19:31:50.65749054Z,49
2026-06-17T19:31:52.659981199Z,48
2026-06-17T19:31:54.780001024Z,50
2026-06-17T19:31:56.780457533Z,51
2026-06-17T19:31:58.655430604Z,48
2026-06-17T19:32:00.657690394Z,50
2026-06-17T19:32:04.65375486Z,52
2026-06-17T19:32:06.653723966Z,51
2026-06-17T19:32:12.661359209Z,53
2026-06-17T19:32:14.66221531Z,49
2026-06-17T19:32:16.655958952Z,51
2026-06-17T19:32:18.818696526Z,50
2026-06-17T19:32:20.990790627Z,51
2026-06-17T19:32:24.745918822Z,50
2026-06-17T19:32:26.832280427Z,49
2026-06-17T19:32:28.835786331Z,51
2026-06-17T19:32:32.714469215Z,50
2026-06-17T19:32:34.721008142Z,51
2026-06-17T19:32:36.72284573Z,49
2026-06-17T19:32:38.721041128Z,50
2026-06-17T19:32:42.661953916Z,52
2026-06-17T19:32:44.658579106Z,51
2026-06-17T19:32:46.787262189Z,49
2026-06-17T19:32:48.718822335Z,50
2026-06-17T19:32:52.714327Z,49
2026-06-17T19:32:54.66336638Z,51
2026-06-17T19:32:56.665124167Z,50
2026-06-17T19:32:58.654967086Z,49
2026-06-17T19:33:02.65504858Z,50
2026-06-17T19:33:04.6588403Z,49
2026-06-17T19:33:06.655031568Z,50
2026-06-17T19:33:08.657095047Z,51
2026-06-17T19:33:10.6548956Z,52
2026-06-17T19:33:12.663287906Z,50
2026-06-17T19:33:16.694283781Z,49
2026-06-17T19:33:18.716063059Z,50
2026-06-17T19:33:22.700357729Z,51
2026-06-17T19:33:24.6977861Z,49
2026-06-17T19:33:26.724581321Z,50
2026-06-17T19:33:28.72369413Z,49
2026-06-17T19:33:32.654693657Z,50
2026-06-17T19:33:36.653294458Z,49
2026-06-17T19:33:38.656420148Z,48
2026-06-17T19:33:40.654594354Z,50
2026-06-17T19:33:42.654279843Z,53
2026-06-17T19:33:44.656657091Z,50
2026-06-17T19:33:46.661980111Z,51
2026-06-17T19:33:48.669023953Z,50
2026-06-17T19:33:50.663171626Z,53
2026-06-17T19:33:52.68930709Z,49
2026-06-17T19:33:54.657962428Z,50
2026-06-17T19:34:00.654017215Z,49
2026-06-17T19:34:02.65487742Z,52
2026-06-17T19:34:04.657028141Z,51
2026-06-17T19:34:08.657813029Z,50
2026-06-17T19:34:10.657496408Z,49
2026-06-17T19:34:12.653880582Z,50
2026-06-17T19:34:16.656237676Z,51
2026-06-17T19:34:24.65514512Z,49
2026-06-17T19:34:28.654324354Z,50
2026-06-17T19:34:30.654955642Z,51
2026-06-17T19:34:32.654798657Z,50
2026-06-17T19:34:38.65501622Z,51
2026-06-17T19:34:40.654791329Z,49
2026-06-17T19:34:42.656096327Z,51
2026-06-17T19:34:44.654153481Z,52
2026-06-17T19:34:46.656066626Z,50
2026-06-17T19:34:48.655321549Z,51
2026-06-17T19:34:50.663177153Z,50
2026-06-17T19:34:54.65615423Z,51
2026-06-17T19:34:56.65780671Z,50
2026-06-17T19:34:58.654556593Z,51
2026-06-17T19:35:06.656078824Z,50
2026-06-17T19:35:08.657197456Z,51
2026-06-17T19:35:12.659237681Z,50
2026-06-17T19:35:14.65642706Z,51
2026-06-17T19:35:18.655194865Z,49
2026-06-17T19:35:20.655147235Z,51
2026-06-17T19:35:22.659915491Z,52
2026-06-17T19:35:24.65972419Z,53
2026-06-17T19:35:26.654912095Z,50
2026-06-17T19:35:28.655299491Z,53
2026-06-17T19:35:30.657434451Z,50
2026-06-17T19:35:32.6565943Z,52
2026-06-17T19:35:34.933937575Z,51
2026-06-17T19:35:39.027522786Z,52
2026-06-17T19:35:42.921357146Z,51
2026-06-17T19:35:46.811755446Z,52
2026-06-17T19:35:48.729923286Z,53
2026-06-17T19:35:50.781445148Z,51
2026-06-17T19:35:58.737789078Z,52
2026-06-17T19:36:00.816604032Z,49
2026-06-17T19:36:04.658682195Z,52
2026-06-17T19:36:06.820328639Z,51
2026-06-17T19:36:12.715080115Z,49
2026-06-17T19:36:14.655127607Z,52
2026-06-17T19:36:16.660276826Z,50
2026-06-17T19:36:18.657772287Z,51
2026-06-17T19:36:20.65783023Z,50
2026-06-17T19:36:24.655453461Z,51
2026-06-17T19:36:28.659682759Z,52
2026-06-17T19:36:30.656963347Z,50
2026-06-17T19:36:34.659558891Z,51
2026-06-17T19:36:36.658578037Z,50
2026-06-17T19:36:38.655443523Z,52
2026-06-17T19:36:40.704839561Z,51
2026-06-17T19:36:42.655192666Z,49
2026-06-17T19:36:46.654404157Z,52
2026-06-17T19:36:50.657659501Z,51
2026-06-17T19:36:54.656828889Z,50
2026-06-17T19:36:58.666463436Z,51
2026-06-17T19:37:00.667366772Z,52
2026-06-17T19:37:02.657354139Z,54
2026-06-17T19:37:04.658695152Z,50
2026-06-17T19:37:08.659122331Z,51
2026-06-17T19:37:10.667225762Z,49
2026-06-17T19:37:12.655383229Z,51
2026-06-17T19:37:18.726145419Z,50
2026-06-17T19:37:20.731762633Z,52
2026-06-17T19:37:22.837667912Z,51
2026-06-17T19:37:28.826477503Z,52
2026-06-17T19:37:30.819522883Z,49
2026-06-17T19:37:38.714460231Z,50
2026-06-17T19:37:40.781056709Z,51
2026-06-17T19:37:44.672924665Z,49
2026-06-17T19:37:46.655825629Z,51
2026-06-17T19:37:49.016530698Z,50
2026-06-17T19:37:52.919668233Z,51
2026-06-17T19:37:56.928805038Z,50
2026-06-17T19:38:01.241551363Z,51
2026-06-17T19:38:02.944107501Z,50
2026-06-17T19:38:04.826290492Z,51
2026-06-17T19:38:06.658297204Z,53
2026-06-17T19:38:08.817950492Z,50
2026-06-17T19:38:12.739911794Z,49
2026-06-17T19:38:14.737160681Z,51
2026-06-17T19:38:16.726568387Z,49
2026-06-17T19:38:20.827467867Z,50
2026-06-17T19:38:24.731307711Z,52
2026-06-17T19:38:26.655947452Z,48
2026-06-17T19:38:28.819200212Z,51
2026-06-17T19:38:30.656842295Z,49
2026-06-17T19:38:34.818495462Z,51
2026-06-17T19:38:36.824146257Z,55
2026-06-17T19:38:38.838682404Z,50
2026-06-17T19:38:40.719466846Z,51
2026-06-17T19:38:44.718784751Z,50
2026-06-17T19:38:46.814922578Z,53
2026-06-17T19:38:48.693059368Z,51
2026-06-17T19:38:50.721366546Z,50
2026-06-17T19:38:54.658174832Z,49
2026-06-17T19:38:56.660468329Z,50
2026-06-17T19:38:58.660195114Z,49
2026-06-17T19:39:00.66220014Z,50
2026-06-17T19:39:02.656780525Z,51
2026-06-17T19:39:04.655593692Z,50
2026-06-17T19:39:06.662198687Z,52
2026-06-17T19:39:10.656137387Z,51
2026-06-17T19:39:12.658240063Z,53
2026-06-17T19:39:16.661215129Z,51
2026-06-17T19:39:20.659341882Z,50
2026-06-17T19:39:22.660626887Z,51
2026-06-17T19:39:24.658378508Z,53
2026-06-17T19:39:26.655136005Z,50
2026-06-17T19:39:28.660432193Z,51
2026-06-17T19:39:30.659908846Z,53
2026-06-17T19:39:32.657848603Z,51
2026-06-17T19:39:42.659214145Z,50
2026-06-17T19:39:44.656993218Z,52
2026-06-17T19:39:46.657427103Z,50
2026-06-17T19:39:48.655344045Z,51
2026-06-17T19:39:52.662688547Z,52
2026-06-17T19:39:56.660301879Z,51
2026-06-17T19:39:58.65562859Z,50
2026-06-17T19:40:02.659077679Z,51
2026-06-17T19:40:08.707685887Z,52
2026-06-17T19:40:10.70991474Z,50
2026-06-17T19:40:12.711419561Z,51
2026-06-17T19:40:14.658581666Z,54
2026-06-17T19:40:16.71300242Z,52
2026-06-17T19:40:18.659309311Z,51
2026-06-17T19:40:24.659447526Z,52
2026-06-17T19:40:26.65902914Z,54
2026-06-17T19:40:28.658037671Z,50
2026-06-17T19:40:32.658504397Z,52
2026-06-17T19:40:34.735431859Z,51
2026-06-17T19:40:36.82453629Z,49
2026-06-17T19:40:38.794301796Z,53
2026-06-17T19:40:40.914344301Z,50
2026-06-17T19:40:42.905202325Z,52
2026-06-17T19:40:44.883012924Z,51
2026-06-17T19:40:46.726375889Z,52
2026-06-17T19:40:48.822032028Z,51
2026-06-17T19:40:50.813003395Z,49
2026-06-17T19:40:52.730962006Z,52
2026-06-17T19:40:54.880363023Z,51
2026-06-17T19:40:56.779640279Z,52
2026-06-17T19:41:00.661902119Z,51
2026-06-17T19:41:04.655165979Z,53
2026-06-17T19:41:06.713210527Z,51
2026-06-17T19:41:08.736329575Z,49
2026-06-17T19:41:12.655547882Z,48
2026-06-17T19:41:14.736344151Z,51
2026-06-17T19:41:22.717845468Z,53
2026-06-17T19:41:24.718577583Z,52
2026-06-17T19:41:26.716578295Z,51
2026-06-17T19:41:32.335625019Z,52
2026-06-17T19:41:34.656572107Z,49
2026-06-17T19:41:36.689772384Z,51
2026-06-17T19:41:48.659671555Z,53
2026-06-17T19:41:50.658635661Z,51
2026-06-17T19:41:52.655988302Z,50
2026-06-17T19:41:54.657609538Z,51
2026-06-17T19:41:56.655213634Z,49
2026-06-17T19:41:58.657997439Z,51
2026-06-17T19:42:00.79186327Z,52
2026-06-17T19:42:02.661241261Z,51
2026-06-17T19:42:06.657397712Z,50
2026-06-17T19:42:08.655556596Z,52
2026-06-17T19:42:10.660365303Z,51
2026-06-17T19:42:12.656779193Z,52
2026-06-17T19:42:14.726849172Z,51
2026-06-17T19:42:18.824842289Z,50
2026-06-17T19:42:20.726898189Z,54
2026-06-17T19:42:22.722881279Z,48
2026-06-17T19:42:24.720624445Z,51
2026-06-17T19:42:26.726888693Z,52
2026-06-17T19:42:30.482796731Z,51
2026-06-17T19:42:30.730768497Z,50
2026-06-17T19:42:32.825498777Z,49
2026-06-17T19:42:34.7210627Z,52
2026-06-17T19:42:36.657523862Z,51
2026-06-17T19:42:42.656355358Z,52
2026-06-17T19:42:44.656900617Z,51
2026-06-17T19:42:46.656422275Z,50
2026-06-17T19:42:48.658068639Z,53
2026-06-17T19:42:50.656117895Z,50
2026-06-17T19:42:52.659751195Z,52
2026-06-17T19:42:54.661599266Z,50
2026-06-17T19:42:56.657048189Z,51
2026-06-17T19:43:02.658732921Z,48
2026-06-17T19:43:04.664638344Z,51
2026-06-17T19:43:10.343050809Z,49
2026-06-17T19:43:12.656556157Z,51
2026-06-17T19:43:16.658601155Z,49
2026-06-17T19:43:20.714941738Z,51
2026-06-17T19:43:24.71308322Z,49
2026-06-17T19:43:26.706696376Z,53
2026-06-17T19:43:28.71212881Z,49
2026-06-17T19:43:30.716729645Z,48
2026-06-17T19:43:32.719101006Z,50
2026-06-17T19:43:38.73587491Z,49
2026-06-17T19:43:40.736325752Z,50
2026-06-17T19:43:42.730612727Z,51
2026-06-17T19:43:44.655864071Z,49
2026-06-17T19:43:46.656444086Z,51
2026-06-17T19:43:48.659273795Z,50
2026-06-17T19:43:50.658295138Z,52
2026-06-17T19:43:52.664866244Z,51
2026-06-17T19:43:58.65863059Z,50
2026-06-17T19:44:06.656327588Z,51
2026-06-17T19:44:08.660554701Z,52
2026-06-17T19:44:10.657741941Z,51
2026-06-17T19:44:12.712576618Z,52
2026-06-17T19:44:14.73798167Z,51
2026-06-17T19:44:16.726803286Z,50
2026-06-17T19:44:18.719222891Z,52
2026-06-17T19:44:22.656354664Z,51
2026-06-17T19:44:24.655966128Z,52
2026-06-17T19:44:26.66238569Z,50
2026-06-17T19:44:28.660903096Z,52
2026-06-17T19:44:30.65927705Z,50
2026-06-17T19:44:32.720638962Z,53
2026-06-17T19:44:34.658296237Z,50
2026-06-17T19:44:38.494042383Z,51
2026-06-17T19:44:45.034531978Z,53
2026-06-17T19:44:47.125356593Z,51
2026-06-17T19:44:48.936475799Z,52
2026-06-17T19:44:50.881075531Z,51
2026-06-17T19:44:52.658966511Z,53
2026-06-17T19:44:54.822887281Z,52
2026-06-17T19:44:58.722969952Z,51
2026-06-17T19:45:01.920697071Z,54
2026-06-17T19:45:02.8161687Z,52
2026-06-17T19:45:12.659628912Z,50
2026-06-17T19:45:14.656857695Z,52
2026-06-17T19:45:16.662908968Z,51
2026-06-17T19:45:20.657267736Z,50
2026-06-17T19:45:22.66167245Z,53
2026-06-17T19:45:24.665370911Z,49
2026-06-17T19:45:26.661475249Z,51
2026-06-17T19:45:28.659516815Z,49
2026-06-17T19:45:30.656875064Z,51
2026-06-17T19:45:34.656774623Z,53
2026-06-17T19:45:36.657432465Z,50
2026-06-17T19:45:38.657108007Z,51
2026-06-17T19:45:40.667362701Z,50
2026-06-17T19:45:42.656942012Z,51
2026-06-17T19:45:48.656652799Z,50
2026-06-17T19:45:50.656366292Z,51
2026-06-17T19:45:54.658140226Z,53
2026-06-17T19:45:58.658776291Z,49
2026-06-17T19:46:00.658960847Z,52
2026-06-17T19:46:02.7261241Z,50
2026-06-17T19:46:04.817536318Z,51
2026-06-17T19:46:10.829913085Z,52
2026-06-17T19:46:12.812701496Z,53
2026-06-17T19:46:14.913480223Z,50
2026-06-17T19:46:16.659771607Z,51
2026-06-17T19:46:18.657243557Z,50
2026-06-17T19:46:22.816709086Z,52
2026-06-17T19:46:24.662490648Z,50
2026-06-17T19:46:26.658126632Z,51
2026-06-17T19:46:38.888814135Z,55
2026-06-17T19:46:41.018573251Z,51
2026-06-17T19:46:42.984828916Z,54
2026-06-17T19:46:44.991292297Z,50
2026-06-17T19:46:47.214753262Z,52
2026-06-17T19:46:49.122324695Z,50
2026-06-17T19:46:50.782594012Z,51
2026-06-17T19:46:57.125030818Z,52
2026-06-17T19:46:58.938438938Z,49
2026-06-17T19:47:01.223520154Z,51
2026-06-17T19:47:02.659881354Z,50
2026-06-17T19:47:08.923808895Z,49
2026-06-17T19:47:10.834765464Z,50
2026-06-17T19:47:12.73453461Z,49
2026-06-17T19:47:14.821785133Z,50
2026-06-17T19:47:16.737859603Z,52
2026-06-17T19:47:20.658295987Z,51
2026-06-17T19:47:28.737540002Z,52
2026-06-17T19:47:30.725327938Z,53
2026-06-17T19:47:32.730457325Z,52
2026-06-17T19:47:36.655821712Z,49
2026-06-17T19:47:38.655979971Z,51
2026-06-17T19:47:40.720051384Z,53
2026-06-17T19:47:42.728088851Z,52
2026-06-17T19:47:44.656725897Z,49
2026-06-17T19:47:46.657606477Z,51
2026-06-17T19:47:48.925829987Z,50
2026-06-17T19:47:53.41895679Z,51
2026-06-17T19:47:55.320226323Z,49
2026-06-17T19:47:57.183830826Z,51
2026-06-17T19:48:01.088900959Z,49
2026-06-17T19:48:02.65843209Z,50
2026-06-17T19:48:06.738076885Z,51
2026-06-17T19:48:08.738473378Z,52
2026-06-17T19:48:10.737617299Z,51
2026-06-17T19:48:12.731152115Z,56
2026-06-17T19:48:14.735370072Z,50
2026-06-17T19:48:16.738107787Z,51
2026-06-17T19:48:20.834237762Z,53
2026-06-17T19:48:22.737153076Z,52
2026-06-17T19:48:26.720331853Z,53
2026-06-17T19:48:28.720319191Z,52
2026-06-17T19:48:30.725114475Z,55
2026-06-17T19:48:32.803137665Z,53
2026-06-17T19:48:40.658808571Z,54
2026-06-17T19:48:42.778208024Z,53
2026-06-17T19:48:44.804063827Z,52
2026-06-17T19:48:46.726569029Z,50
2026-06-17T19:48:48.783622791Z,52
2026-06-17T19:48:50.658187978Z,50
2026-06-17T19:48:52.65761668Z,52
2026-06-17T19:48:54.657436035Z,51
2026-06-17T19:48:56.65900597Z,50
2026-06-17T19:48:58.662569541Z,52
2026-06-17T19:49:00.656598958Z,51
2026-06-17T19:49:02.665141236Z,52
2026-06-17T19:49:04.657290772Z,50
2026-06-17T19:49:06.658738482Z,49
2026-06-17T19:49:10.65769245Z,51
2026-06-17T19:49:18.661153899Z,52
2026-06-17T19:49:22.662728251Z,51
2026-06-17T19:49:24.65897643Z,50
2026-06-17T19:49:26.695046644Z,53
2026-06-17T19:49:28.659151013Z,51
2026-06-17T19:49:32.6643977Z,50
2026-06-17T19:49:34.660380578Z,51
2026-06-17T19:49:36.661409411Z,52
2026-06-17T19:49:44.659790581Z,53
2026-06-17T19:49:46.667466943Z,51
2026-06-17T19:49:48.668185774Z,52
2026-06-17T19:49:50.690584639Z,53
2026-06-17T19:49:52.665366789Z,51
2026-06-17T19:49:54.657562485Z,49
2026-06-17T19:49:56.656993061Z,50
2026-06-17T19:49:58.659064479Z,52
2026-06-17T19:50:00.660319492Z,50
2026-06-17T19:50:02.657375098Z,51
2026-06-17T19:50:04.656012662Z,50
2026-06-17T19:50:06.6619721Z,49
2026-06-17T19:50:08.658721652Z,50
2026-06-17T19:50:10.657884645Z,51
2026-06-17T19:50:16.657031456Z,52
2026-06-17T19:50:18.657738488Z,51
2026-06-17T19:50:22.661830832Z,52
2026-06-17T19:50:24.662531768Z,51
2026-06-17T19:50:28.657159447Z,52
2026-06-17T19:50:32.65706414Z,51
2026-06-17T19:50:34.659085842Z,49
2026-06-17T19:50:36.663200884Z,50
2026-06-17T19:50:40.659571944Z,51
2026-06-17T19:50:42.658880561Z,50
2026-06-17T19:50:46.65664847Z,52
2026-06-17T19:50:48.65650977Z,49
2026-06-17T19:50:50.662106455Z,52
2026-06-17T19:50:52.658038617Z,49
2026-06-17T19:50:54.658300756Z,51
2026-06-17T19:50:56.657511996Z,50
2026-06-17T19:51:00.661299403Z,52
2026-06-17T19:51:02.657978038Z,48
2026-06-17T19:51:04.659948824Z,50
2026-06-17T19:51:06.657901105Z,51
2026-06-17T19:51:16.656235995Z,50
2026-06-17T19:51:20.659350426Z,52
2026-06-17T19:51:22.658042213Z,51
2026-06-17T19:51:24.667491275Z,55
2026-06-17T19:51:26.66162454Z,51
2026-06-17T19:51:30.661388359Z,52
2026-06-17T19:51:32.661009207Z,50
2026-06-17T19:51:34.657177879Z,53
2026-06-17T19:51:36.660307434Z,49
2026-06-17T19:51:38.657841314Z,51
2026-06-17T19:51:40.663831346Z,52
2026-06-17T19:51:44.707297737Z,53
2026-06-17T19:51:46.658795501Z,52
2026-06-17T19:51:52.658358669Z,53
2026-06-17T19:51:54.656710206Z,52
2026-06-17T19:51:56.659489084Z,55
2026-06-17T19:51:58.662132268Z,51
2026-06-17T19:52:02.660432935Z,52
2026-06-17T19:52:04.661357689Z,51
2026-06-17T19:52:06.656798375Z,53
2026-06-17T19:52:08.657851762Z,52
2026-06-17T19:52:10.665354269Z,53
2026-06-17T19:52:12.658012397Z,51
2026-06-17T19:52:14.660427431Z,52
2026-06-17T19:52:16.657715451Z,51
2026-06-17T19:52:18.659847633Z,53
2026-06-17T19:52:22.656425453Z,51
2026-06-17T19:52:26.660695505Z,50
2026-06-17T19:52:28.707426005Z,53
2026-06-17T19:52:30.662707131Z,52
2026-06-17T19:52:32.658552674Z,50
2026-06-17T19:52:36.657207056Z,52
2026-06-17T19:52:38.657892724Z,49
2026-06-17T19:52:40.660218139Z,51
2026-06-17T19:52:42.657842986Z,50
2026-06-17T19:52:44.666657048Z,51
2026-06-17T19:52:46.659751328Z,50
2026-06-17T19:52:50.875201629Z,52
2026-06-17T19:52:52.657963881Z,51
2026-06-17T19:53:01.875168958Z,52
2026-06-17T19:53:03.893191572Z,55
2026-06-17T19:53:04.660759853Z,51
2026-06-17T19:53:06.659325248Z,50
2026-06-17T19:53:08.660433493Z,51
2026-06-17T19:53:16.658182597Z,52
2026-06-17T19:53:18.666639265Z,51
2026-06-17T19:53:22.660625131Z,53
